phylum,class,order,published_year,category
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,1998,LR/cd
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,2018,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2016,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2018,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,1998,EN
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CORNALES,2018,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,1998,LR/cd
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2014,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2003,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,1998,LR/nt
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2003,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,LR/cd
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,LR/cd
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,LR/cd
TRACHEOPHYTA,MAGNOLIOPSIDA,ZYGOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,RHIZOPHORALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2009,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2003,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2003,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,BUXALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2003,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2003,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2003,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2003,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2003,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,1998,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2003,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EW
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,LEITNERIALES,1998,LR/nt
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,LR/nt
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,1998,LR/nt
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CANELLALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,1998,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,1998,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,CR
TRACHEOPHYTA,LILIOPSIDA,ARECALES,1998,VU
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,VU
TRACHEOPHYTA,PINOPSIDA,PINALES,2014,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,VU
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,VU
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,NT
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,VU
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,NT
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,NT
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,NT
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,LC
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,NT
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,VU
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,LC
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,NT
TRACHEOPHYTA,PINOPSIDA,PINALES,2010,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,1998,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,1998,VU
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,1998,DD
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,1998,DD
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2016,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,LR/nt
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,LR/nt
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,LR/nt
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2016,DD
TRACHEOPHYTA,PINOPSIDA,PINALES,2016,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,CR
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,NT
TRACHEOPHYTA,LILIOPSIDA,PANDANALES,1998,VU
TRACHEOPHYTA,LILIOPSIDA,PANDANALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,LR/cd
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2010,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,1998,LR/cd
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,NT
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,LC
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,1998,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2016,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2016,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,1998,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2018,EN
